date,time,text,cleaning,case_folding,normalisasi,token,stopword_removal,steming_data,is_unique_stem,Sentiment,Score
2025-06-06,01:24:25,muak banget kapan ya #kaburajadulu,muak banget kapan ya,muak banget kapan ya,muak banget kapan ya,"['muak', 'banget', 'kapan', 'ya']","['muak', 'banget', 'ya']",muak banget ya,True,Positif,1
2025-06-05,15:27:47,Karena #kaburajadulu merupakan manifestasi dari keinginan untuk mencari penghidupan lebih baik Sama aja kayak orang desa merantau ke kota cuma ini skalanya internasional,Karena  merupakan manifestasi dari keinginan untuk mencari penghidupan lebih baik Sama aja kayak orang desa merantau ke kota cuma ini skalanya internasional,karena  merupakan manifestasi dari keinginan untuk mencari penghidupan lebih baik sama aja kayak orang desa merantau ke kota cuma ini skalanya internasional,karena merupakan manifestasi dari keinginan untuk mencari penghidupan lebih baik sama saja kayak orang desa merantau ke kota cuma ini skalanya internasional,"['karena', 'merupakan', 'manifestasi', 'dari', 'keinginan', 'untuk', 'mencari', 'penghidupan', 'lebih', 'baik', 'sama', 'saja', 'kayak', 'orang', 'desa', 'merantau', 'ke', 'kota', 'cuma', 'ini', 'skalanya', 'internasional']","['manifestasi', 'mencari', 'penghidupan', 'kayak', 'orang', 'desa', 'merantau', 'kota', 'skalanya', 'internasional']",manifestasi cari hidup kayak orang desa rantau kota skala internasional,True,Negatif,0
2025-06-05,15:25:39,konoha dah kacau bgt yuk guys belajar yang rajin biar bisa dapet beasiswa kuliah di LN dan #KaburAjaDulu sambil bawa ibu bapak wkwk,konoha dah kacau bgt yuk guys belajar yang rajin biar bisa dapet beasiswa kuliah di LN dan  sambil bawa ibu bapak wkwk,konoha dah kacau bgt yuk guys belajar yang rajin biar bisa dapet beasiswa kuliah di ln dan  sambil bawa ibu bapak wkwk,konoha sudah kacau banget yuk guys belajar yang rajin biar bisa dapat beasiswa kuliah di ln dan sambil bawa ibu bapak wkwk,"['konoha', 'sudah', 'kacau', 'banget', 'yuk', 'guys', 'belajar', 'yang', 'rajin', 'biar', 'bisa', 'dapat', 'beasiswa', 'kuliah', 'di', 'ln', 'dan', 'sambil', 'bawa', 'ibu', 'bapak', 'wkwk']","['konoha', 'kacau', 'banget', 'yuk', 'guys', 'belajar', 'rajin', 'biar', 'beasiswa', 'kuliah', 'ln', 'bawa', 'wkwk']",konoha kacau banget yuk guys ajar rajin biar beasiswa kuliah ln bawa wkwk,True,Positif,1
2025-06-05,15:08:10,@heuricannes Antri di kedubes AS dulu ya kak kita bikin visa #KaburAjaDulu,Antri di kedubes AS dulu ya kak kita bikin visa,antri di kedubes as dulu ya kak kita bikin visa,antri di kedubes as dulu ya kak kita bikin visa,"['antri', 'di', 'kedubes', 'as', 'dulu', 'ya', 'kak', 'kita', 'bikin', 'visa']","['antri', 'kedubes', 'as', 'ya', 'kak', 'bikin', 'visa']",antri dubes as ya kak bikin visa,True,Positif,1
2025-06-05,14:59:19,@qeric I can fight (kaburAjaDulu) maksudnya ya?,I can fight kaburAjaDulu maksudnya ya,i can fight kaburajadulu maksudnya ya,i can fight kaburajadulu maksudnya ya,"['i', 'can', 'fight', 'kaburajadulu', 'maksudnya', 'ya']","['i', 'can', 'fight', 'kaburajadulu', 'maksudnya', 'ya']",i can fight kaburajadulu maksud ya,True,Positif,1
2025-06-05,14:15:04,@ardi_tama1 Dok fenomena #kaburajadulu sepertinya sudah jadi fenomena global deh menarik kalau ada penjelasan kenapa orang2 di banyak negara bisa sampai ke tahap ini. Walaupun sebenarnya fenomena ini tak bisa dipisahkan dari kekecewaan terhadap the establishment . ,Dok fenomena  sepertinya sudah jadi fenomena global deh menarik kalau ada penjelasan kenapa orang di banyak negara bisa sampai ke tahap ini Walaupun sebenarnya fenomena ini tak bisa dipisahkan dari kekecewaan terhadap the establishment ,dok fenomena  sepertinya sudah jadi fenomena global deh menarik kalau ada penjelasan kenapa orang di banyak negara bisa sampai ke tahap ini walaupun sebenarnya fenomena ini tak bisa dipisahkan dari kekecewaan terhadap the establishment ,dok fenomena sepertinya sudah jadi fenomena global deh menarik kalau ada penjelasan kenapa orang di banyak negara bisa sampai ke tahap ini walaupun sebenarnya fenomena ini tak bisa dipisahkan dari kekecewaan terhadap the establishment,"['dok', 'fenomena', 'sepertinya', 'sudah', 'jadi', 'fenomena', 'global', 'deh', 'menarik', 'kalau', 'ada', 'penjelasan', 'kenapa', 'orang', 'di', 'banyak', 'negara', 'bisa', 'sampai', 'ke', 'tahap', 'ini', 'walaupun', 'sebenarnya', 'fenomena', 'ini', 'tak', 'bisa', 'dipisahkan', 'dari', 'kekecewaan', 'terhadap', 'the', 'establishment']","['dok', 'fenomena', 'fenomena', 'global', 'deh', 'menarik', 'penjelasan', 'orang', 'negara', 'tahap', 'fenomena', 'dipisahkan', 'kekecewaan', 'the', 'establishment']",dok fenomena fenomena global deh tarik jelas orang negara tahap fenomena pisah kecewa the establishment,True,Positif,1
2025-06-05,14:11:11,ngeliat pemerintah Indonesia adalah motivasi terbesar buat S2 di luar #kaburajadulu ,ngeliat pemerintah Indonesia adalah motivasi terbesar buat S di luar,ngeliat pemerintah indonesia adalah motivasi terbesar buat s di luar,melihat pemerintah indonesia adalah motivasi terbesar buat si di luar,"['melihat', 'pemerintah', 'indonesia', 'adalah', 'motivasi', 'terbesar', 'buat', 'si', 'di', 'luar']","['pemerintah', 'indonesia', 'motivasi', 'terbesar', 'si']",perintah indonesia motivasi besar si,True,Negatif,0
2025-06-05,13:55:17,mau #kaburajadulu tapi persiapan blm mateng dan ga dapet restu ortu ,mau  tapi persiapan blm mateng dan ga dapet restu ortu,mau  tapi persiapan blm mateng dan ga dapet restu ortu,mau tapi persiapan belum mateng dan tidak dapat restu orang tua,"['mau', 'tapi', 'persiapan', 'belum', 'mateng', 'dan', 'tidak', 'dapat', 'restu', 'orang', 'tua']","['persiapan', 'mateng', 'restu', 'orang', 'tua']",siap mateng restu orang tua,True,Negatif,0
2025-06-05,13:25:57,Hai guys! Ada seminar gratis nih bisa offline atau online tentang #kaburajadulu Tanggal: Senin 16 Juni 2025 ⏰ Waktu: 09.00 11.30 WIB Registrasi disini : https://t.co/MQrAh2guQK https://t.co/rBd4l7pFoS,Hai guys Ada seminar gratis nih bisa offline atau online tentang  Tanggal Senin  Juni   Waktu   WIB Registrasi disini ,hai guys ada seminar gratis nih bisa offline atau online tentang  tanggal senin  juni   waktu   wib registrasi disini ,hai guys ada seminar gratis nih bisa offline atau online tentang tanggal senin juni waktu wib registrasi disini,"['hai', 'guys', 'ada', 'seminar', 'gratis', 'nih', 'bisa', 'offline', 'atau', 'online', 'tentang', 'tanggal', 'senin', 'juni', 'waktu', 'wib', 'registrasi', 'disini']","['hai', 'guys', 'seminar', 'gratis', 'nih', 'offline', 'online', 'tanggal', 'senin', 'juni', 'wib', 'registrasi']",hai guys seminar gratis nih offline online tanggal senin juni wib registrasi,True,Positif,1
2025-06-05,13:04:15,@ghozyt80373 Berkarirnya di Indo apa di luar? Kalo di Indo mah tandanya emang harus #KaburAjaDulu. Kalo udah di luar mungkin bisa spesialisasi bidang spesifik misalnya robotik atau otomotif. Gue liat banyak tuh lowongan terkait otomotif di Jepun gue ga bisa apply sayangnya ,Berkarirnya di Indo apa di luar Kalo di Indo mah tandanya emang harus  Kalo udah di luar mungkin bisa spesialisasi bidang spesifik misalnya robotik atau otomotif Gue liat banyak tuh lowongan terkait otomotif di Jepun gue ga bisa apply sayangnya,berkarirnya di indo apa di luar kalo di indo mah tandanya emang harus  kalo udah di luar mungkin bisa spesialisasi bidang spesifik misalnya robotik atau otomotif gue liat banyak tuh lowongan terkait otomotif di jepun gue ga bisa apply sayangnya,berkarirnya di indonesia apa di luar kalau di indonesia mah tandanya memang harus kalau sudah di luar mungkin bisa spesialisasi bidang spesifik misalnya robotik atau otomotif gue lihat banyak tuh lowongan terkait otomotif di jepun gue tidak bisa apply sayangnya,"['berkarirnya', 'di', 'indonesia', 'apa', 'di', 'luar', 'kalau', 'di', 'indonesia', 'mah', 'tandanya', 'memang', 'harus', 'kalau', 'sudah', 'di', 'luar', 'mungkin', 'bisa', 'spesialisasi', 'bidang', 'spesifik', 'misalnya', 'robotik', 'atau', 'otomotif', 'gue', 'lihat', 'banyak', 'tuh', 'lowongan', 'terkait', 'otomotif', 'di', 'jepun', 'gue', 'tidak', 'bisa', 'apply', 'sayangnya']","['berkarirnya', 'indonesia', 'indonesia', 'mah', 'tandanya', 'spesialisasi', 'bidang', 'spesifik', 'robotik', 'otomotif', 'gue', 'lihat', 'tuh', 'lowongan', 'terkait', 'otomotif', 'jepun', 'gue', 'apply', 'sayangnya']",berkarirnya indonesia indonesia mah tanda spesialisasi bidang spesifik robotik otomotif gue lihat tuh lowong kait otomotif jepun gue apply sayang,True,Positif,1
2025-06-05,12:50:20,@syraaaz belum kabur? #kaburajadulu,belum kabur,belum kabur,belum kabur,"['belum', 'kabur']",['kabur'],kabur,True,Negatif,0
2025-06-05,12:43:59,@namyoonbae kakkk kan biar hashtag kaburajadulu,kakkk kan biar hashtag kaburajadulu,kakkk kan biar hashtag kaburajadulu,kak kan biar hashtag kaburajadulu,"['kak', 'kan', 'biar', 'hashtag', 'kaburajadulu']","['kak', 'biar', 'hashtag', 'kaburajadulu']",kak biar hashtag kaburajadulu,True,Negatif,0
2025-06-05,12:17:18,#kaburajadulu versi orang Tsai Ing wen,versi orang Tsai Ing wen,versi orang tsai ing wen,versi orang tsai ing wen,"['versi', 'orang', 'tsai', 'ing', 'wen']","['versi', 'orang', 'tsai', 'ing', 'wen']",versi orang tsai ing wen,True,Negatif,0
2025-06-05,11:38:13,@lagoonletter #kaburajadulu infokan negara yg aman damai dan tentram (kecuali kamboja),infokan negara yg aman damai dan tentram kecuali kamboja,infokan negara yg aman damai dan tentram kecuali kamboja,infokan negara yang aman damai dan tentram kecuali kamboja,"['infokan', 'negara', 'yang', 'aman', 'damai', 'dan', 'tentram', 'kecuali', 'kamboja']","['infokan', 'negara', 'aman', 'damai', 'tentram', 'kecuali', 'kamboja']",info negara aman damai tentram kecuali kamboja,True,Negatif,0
2025-06-05,11:36:12,Abis baca tentang diri gue: - labil - pemikir (iya gue ovtan) - petualang (IYA BGT PENGEN KABURAJADULU) - ahli bahasa (GURL I SPEAK 4 omw learn my 5th) - logika (uh huh intp here) - ingin menonjol? (Well I don't like being attention but I like my outfit catch ur attention),Abis baca tentang diri gue  labil  pemikir iya gue ovtan  petualang IYA BGT PENGEN KABURAJADULU  ahli bahasa GURL I SPEAK  omw learn my th  logika uh huh intp here  ingin menonjol Well I dont like being attention but I like my outfit catch ur attention,abis baca tentang diri gue  labil  pemikir iya gue ovtan  petualang iya bgt pengen kaburajadulu  ahli bahasa gurl i speak  omw learn my th  logika uh huh intp here  ingin menonjol well i dont like being attention but i like my outfit catch ur attention,habis baca tentang diri gue labil pemikir iya gue ovtan petualang iya banget pengin kaburajadulu ahli bahasa gurl i speak omw learn my tahu logika uh huh intp here ingin menonjol well i dont like being attention but i like my outfit catch ur attention,"['habis', 'baca', 'tentang', 'diri', 'gue', 'labil', 'pemikir', 'iya', 'gue', 'ovtan', 'petualang', 'iya', 'banget', 'pengin', 'kaburajadulu', 'ahli', 'bahasa', 'gurl', 'i', 'speak', 'omw', 'learn', 'my', 'tahu', 'logika', 'uh', 'huh', 'intp', 'here', 'ingin', 'menonjol', 'well', 'i', 'dont', 'like', 'being', 'attention', 'but', 'i', 'like', 'my', 'outfit', 'catch', 'ur', 'attention']","['habis', 'baca', 'gue', 'labil', 'pemikir', 'iya', 'gue', 'ovtan', 'petualang', 'iya', 'banget', 'pengin', 'kaburajadulu', 'ahli', 'bahasa', 'gurl', 'i', 'speak', 'omw', 'learn', 'my', 'logika', 'uh', 'huh', 'intp', 'here', 'menonjol', 'well', 'i', 'dont', 'like', 'being', 'attention', 'but', 'i', 'like', 'my', 'outfit', 'catch', 'ur', 'attention']",habis baca gue labil pikir iya gue ovtan tualang iya banget pengin kaburajadulu ahli bahasa gurl i speak omw learn my logika uh huh intp here tonjol well i dont like being attention but i like my outfit catch ur attention,True,Negatif,0
2025-06-05,10:38:31,@xynbitch pindah negara #kaburajadulu,pindah negara,pindah negara,pindah negara,"['pindah', 'negara']","['pindah', 'negara']",pindah negara,True,Negatif,0
2025-06-05,10:13:16,sebenernya bisa aja tau orang2 yg capable punya skill dan pinter #kaburajadulu (karna emang banyak kok orang pinter dan capable di sini) tapi klo extrem beneran terjadi yg tersisa nanti tinggal yg miskin dan bodoh aja ,sebenernya bisa aja tau orang yg capable punya skill dan pinter  karna emang banyak kok orang pinter dan capable di sini tapi klo extrem beneran terjadi yg tersisa nanti tinggal yg miskin dan bodoh aja,sebenernya bisa aja tau orang yg capable punya skill dan pinter  karna emang banyak kok orang pinter dan capable di sini tapi klo extrem beneran terjadi yg tersisa nanti tinggal yg miskin dan bodoh aja,sebenarnya bisa saja tau orang yang capable punya skill dan pintar karena memang banyak kok orang pintar dan capable di sini tapi kalau extrem benaran terjadi yang tersisa nanti tinggal yang miskin dan bodoh saja,"['sebenarnya', 'bisa', 'saja', 'tau', 'orang', 'yang', 'capable', 'punya', 'skill', 'dan', 'pintar', 'karena', 'memang', 'banyak', 'kok', 'orang', 'pintar', 'dan', 'capable', 'di', 'sini', 'tapi', 'kalau', 'extrem', 'benaran', 'terjadi', 'yang', 'tersisa', 'nanti', 'tinggal', 'yang', 'miskin', 'dan', 'bodoh', 'saja']","['tau', 'orang', 'capable', 'skill', 'pintar', 'orang', 'pintar', 'capable', 'extrem', 'benaran', 'tersisa', 'tinggal', 'miskin', 'bodoh']",tau orang capable skill pintar orang pintar capable extrem benar sisa tinggal miskin bodoh,True,Negatif,0
2025-06-05,10:11:48,@naonsiah_ keren bgt selamat kaaa bisa join #kaburajadulu,keren bgt selamat kaaa bisa join,keren bgt selamat kaaa bisa join,keren banget selamat kak bisa join,"['keren', 'banget', 'selamat', 'kak', 'bisa', 'join']","['keren', 'banget', 'selamat', 'kak', 'join']",keren banget selamat kak join,True,Positif,1
2025-06-05,09:23:51,@ardi_tama1 Prabowo 2 periode lanjut gibran wakilnya ya klo gk kaesang ya KDM moga sebelum itu terjadi kita udh punya banyak duit jadi bisa #kaburajadulu ato paling apek ya cepet mati ,Prabowo  periode lanjut gibran wakilnya ya klo gk kaesang ya KDM moga sebelum itu terjadi kita udh punya banyak duit jadi bisa  ato paling apek ya cepet mati,prabowo  periode lanjut gibran wakilnya ya klo gk kaesang ya kdm moga sebelum itu terjadi kita udh punya banyak duit jadi bisa  ato paling apek ya cepet mati,prabowo periode lanjut gibran wakilnya ya kalau tidak kaesang ya kdm moga sebelum itu terjadi kita sudah punya banyak duit jadi bisa atau paling apek ya cepat mati,"['prabowo', 'periode', 'lanjut', 'gibran', 'wakilnya', 'ya', 'kalau', 'tidak', 'kaesang', 'ya', 'kdm', 'moga', 'sebelum', 'itu', 'terjadi', 'kita', 'sudah', 'punya', 'banyak', 'duit', 'jadi', 'bisa', 'atau', 'paling', 'apek', 'ya', 'cepat', 'mati']","['prabowo', 'periode', 'gibran', 'wakilnya', 'ya', 'kaesang', 'ya', 'kdm', 'moga', 'duit', 'apek', 'ya', 'cepat', 'mati']",prabowo periode gibran wakil ya kaesang ya kdm moga duit apek ya cepat mati,True,Positif,1
2025-06-04,18:22:27,@Bravcoure cuma bisa ya Allah ya Allah in every single day ayo pindah negara bareng kak ryo nanti kita ramaikan hashtag kaburajadulu.,cuma bisa ya Allah ya Allah in every single day ayo pindah negara bareng kak ryo nanti kita ramaikan hashtag kaburajadulu,cuma bisa ya allah ya allah in every single day ayo pindah negara bareng kak ryo nanti kita ramaikan hashtag kaburajadulu,cuma bisa ya allah ya allah ini every single day ayo pindah negara bareng kak ryo nanti kita ramaikan hashtag kaburajadulu,"['cuma', 'bisa', 'ya', 'allah', 'ya', 'allah', 'ini', 'every', 'single', 'day', 'ayo', 'pindah', 'negara', 'bareng', 'kak', 'ryo', 'nanti', 'kita', 'ramaikan', 'hashtag', 'kaburajadulu']","['ya', 'allah', 'ya', 'allah', 'every', 'single', 'day', 'ayo', 'pindah', 'negara', 'bareng', 'kak', 'ryo', 'ramaikan', 'hashtag', 'kaburajadulu']",ya allah ya allah every single day ayo pindah negara bareng kak ryo ramai hashtag kaburajadulu,True,Positif,1
2025-06-04,17:50:26,@guummybearrr sudah ak restore ak seharian belajar bahasa #kaburajadulu ,sudah ak restore ak seharian belajar bahasa,sudah ak restore ak seharian belajar bahasa,sudah aku restore aku seharian belajar bahasa,"['sudah', 'aku', 'restore', 'aku', 'seharian', 'belajar', 'bahasa']","['restore', 'seharian', 'belajar', 'bahasa']",restore hari ajar bahasa,True,Negatif,0
2025-06-04,16:58:02,kapan ya bs pake hastag #.KaburAjaDulu dh capek lihat berita indonesia gk masuk akal semua bikin emosi gk masuk logika anj,kapan ya bs pake hastag KaburAjaDulu dh capek lihat berita indonesia gk masuk akal semua bikin emosi gk masuk logika anj,kapan ya bs pake hastag kaburajadulu dh capek lihat berita indonesia gk masuk akal semua bikin emosi gk masuk logika anj,kapan ya bisa pakai hastag kaburajadulu dah capek lihat berita indonesia tidak masuk akal semua bikin emosi tidak masuk logika anjing,"['kapan', 'ya', 'bisa', 'pakai', 'hastag', 'kaburajadulu', 'dah', 'capek', 'lihat', 'berita', 'indonesia', 'tidak', 'masuk', 'akal', 'semua', 'bikin', 'emosi', 'tidak', 'masuk', 'logika', 'anjing']","['ya', 'pakai', 'hastag', 'kaburajadulu', 'dah', 'capek', 'lihat', 'berita', 'indonesia', 'masuk', 'akal', 'bikin', 'emosi', 'masuk', 'logika', 'anjing']",ya pakai hastag kaburajadulu dah capek lihat berita indonesia masuk akal bikin emosi masuk logika anjing,True,Negatif,0
2025-06-04,16:55:03,@alxfrnss @cheonghav loh kenapa? kan mau realisasiin #KaburAjaDulu,loh kenapa kan mau realisasiin,loh kenapa kan mau realisasiin,loh kenapa kan mau realisasiin,"['loh', 'kenapa', 'kan', 'mau', 'realisasiin']","['loh', 'realisasiin']",loh realisasiin,True,Negatif,0
2025-06-04,16:49:00,Oh jd tisha ke jepang tuh #kaburajadulu,Oh jd tisha ke jepang tuh,oh jd tisha ke jepang tuh,oh jadi tisha ke jepang tuh,"['oh', 'jadi', 'tisha', 'ke', 'jepang', 'tuh']","['oh', 'tisha', 'jepang', 'tuh']",oh tisha jepang tuh,True,Negatif,0
2025-06-04,15:46:43,@rikupisang @anyaawinkle YAKAN (sumpa ak masi inget kampanye presiden sapa gitu mau bikin kereta disini) KOCAK ANJR️ memang warga kalimantan dipersulit mulu pesawat mahal kereta ga ada ongkir mehong #.kaburajadulu,YAKAN sumpa ak masi inget kampanye presiden sapa gitu mau bikin kereta disini KOCAK ANJR memang warga kalimantan dipersulit mulu pesawat mahal kereta ga ada ongkir mehong kaburajadulu,yakan sumpa ak masi inget kampanye presiden sapa gitu mau bikin kereta disini kocak anjr memang warga kalimantan dipersulit mulu pesawat mahal kereta ga ada ongkir mehong kaburajadulu,yakan sumpa aku masih ingat kampanye presiden sapa begitu mau bikin kereta disini kocak anjr memang warga kalimantan dipersulit mulu pesawat mahal kereta tidak ada ongkir mehong kaburajadulu,"['yakan', 'sumpa', 'aku', 'masih', 'ingat', 'kampanye', 'presiden', 'sapa', 'begitu', 'mau', 'bikin', 'kereta', 'disini', 'kocak', 'anjr', 'memang', 'warga', 'kalimantan', 'dipersulit', 'mulu', 'pesawat', 'mahal', 'kereta', 'tidak', 'ada', 'ongkir', 'mehong', 'kaburajadulu']","['yakan', 'sumpa', 'kampanye', 'presiden', 'sapa', 'bikin', 'kereta', 'kocak', 'anjr', 'warga', 'kalimantan', 'dipersulit', 'mulu', 'pesawat', 'mahal', 'kereta', 'ongkir', 'mehong', 'kaburajadulu']",yakan sumpa kampanye presiden sapa bikin kereta kocak anjr warga kalimantan sulit mulu pesawat mahal kereta ongkir mehong kaburajadulu,True,Negatif,0
2025-06-04,14:48:22,Fyi gue emng ga kerja/freelance krn bbrp alasan salah satunya mending fokus kuliah kata bokap walaupun jujur gue jg gatau mau jdi apa setelah dpt gelar S.Pd nnti in this economy. Doain ak yh smg tahun dpan bisa lulus cpat waktu spy bisa #kaburajadulu dri negeri jahannam ini,Fyi gue emng ga kerjafreelance krn bbrp alasan salah satunya mending fokus kuliah kata bokap walaupun jujur gue jg gatau mau jdi apa setelah dpt gelar SPd nnti in this economy Doain ak yh smg tahun dpan bisa lulus cpat waktu spy bisa  dri negeri jahannam ini,fyi gue emng ga kerjafreelance krn bbrp alasan salah satunya mending fokus kuliah kata bokap walaupun jujur gue jg gatau mau jdi apa setelah dpt gelar spd nnti in this economy doain ak yh smg tahun dpan bisa lulus cpat waktu spy bisa  dri negeri jahannam ini,fyi gue memang tidak kerjafreelance karena beberapa alasan salah satunya mending fokus kuliah kata bokap walaupun jujur gue juga tidak tau mau jadi apa setelah dapat gelar spd nanti ini this economy doain aku ya semoga tahun dpan bisa lulus cpat waktu supaya bisa dari negeri jahannam ini,"['fyi', 'gue', 'memang', 'tidak', 'kerjafreelance', 'karena', 'beberapa', 'alasan', 'salah', 'satunya', 'mending', 'fokus', 'kuliah', 'kata', 'bokap', 'walaupun', 'jujur', 'gue', 'juga', 'tidak', 'tau', 'mau', 'jadi', 'apa', 'setelah', 'dapat', 'gelar', 'spd', 'nanti', 'ini', 'this', 'economy', 'doain', 'aku', 'ya', 'semoga', 'tahun', 'dpan', 'bisa', 'lulus', 'cpat', 'waktu', 'supaya', 'bisa', 'dari', 'negeri', 'jahannam', 'ini']","['fyi', 'gue', 'kerjafreelance', 'alasan', 'salah', 'satunya', 'mending', 'fokus', 'kuliah', 'bokap', 'jujur', 'gue', 'tau', 'gelar', 'spd', 'this', 'economy', 'doain', 'ya', 'semoga', 'dpan', 'lulus', 'cpat', 'negeri', 'jahannam']",fyi gue kerjafreelance alas salah satu mending fokus kuliah bokap jujur gue tau gelar spd this economy doain ya moga dpan lulus cpat negeri jahannam,True,Positif,1
2025-06-04,14:48:08,@tanyarlfes SEKOLAH LPK JIR #KaburAjaDulu,SEKOLAH LPK JIR,sekolah lpk jir,sekolah lpk jir,"['sekolah', 'lpk', 'jir']","['sekolah', 'lpk', 'jir']",sekolah lpk jir,True,Negatif,0
2025-06-04,14:29:17,Ini #.kaburajadulu versi kuu (dari perusahaan lama),Ini kaburajadulu versi kuu dari perusahaan lama,ini kaburajadulu versi kuu dari perusahaan lama,ini kaburajadulu versi ku dari perusahaan lama,"['ini', 'kaburajadulu', 'versi', 'ku', 'dari', 'perusahaan', 'lama']","['kaburajadulu', 'versi', 'ku', 'perusahaan']",kaburajadulu versi ku usaha,True,Negatif,0
2025-06-04,14:22:06,@dirtyglucose ORGI ANJING MENDING DUITNYA BUAT #KABURAJADULU,ORGI ANJING MENDING DUITNYA BUAT,orgi anjing mending duitnya buat,orgi anjing mending duitnya buat,"['orgi', 'anjing', 'mending', 'duitnya', 'buat']","['orgi', 'anjing', 'mending', 'duitnya']",orgi anjing mending duit,True,Negatif,0
2025-06-04,13:25:19,@naraapra yukk bisa yu kaburajadulu gasi hestegnya ,yukk bisa yu kaburajadulu gasi hestegnya,yukk bisa yu kaburajadulu gasi hestegnya,yuk bisa yuk kaburajadulu gasi hestegnya,"['yuk', 'bisa', 'yuk', 'kaburajadulu', 'gasi', 'hestegnya']","['yuk', 'yuk', 'kaburajadulu', 'gasi', 'hestegnya']",yuk yuk kaburajadulu gas hestegnya,True,Positif,1
2025-06-04,13:14:58,sedih tapi cape juga liatnya kpn bisa ikutan kaburajadulu,sedih tapi cape juga liatnya kpn bisa ikutan kaburajadulu,sedih tapi cape juga liatnya kpn bisa ikutan kaburajadulu,sedih tapi capek juga lihatnya kapan bisa ikutan kaburajadulu,"['sedih', 'tapi', 'capek', 'juga', 'lihatnya', 'kapan', 'bisa', 'ikutan', 'kaburajadulu']","['sedih', 'capek', 'lihatnya', 'ikutan', 'kaburajadulu']",sedih capek lihat ikut kaburajadulu,True,Negatif,0
2025-06-04,13:10:48,@justafreakygirl bismillah yahh smoga dimudahkan # kaburajadulu nyah,bismillah yahh smoga dimudahkan  kaburajadulu nyah,bismillah yahh smoga dimudahkan  kaburajadulu nyah,bismillah ya semoga dimudahkan kaburajadulu nya,"['bismillah', 'ya', 'semoga', 'dimudahkan', 'kaburajadulu', 'nya']","['bismillah', 'ya', 'semoga', 'dimudahkan', 'kaburajadulu', 'nya']",bismillah ya moga mudah kaburajadulu nya,True,Positif,1
2025-06-04,12:38:13,@duhgreez SUMPAH absolutely krazy mimpi #KaburAjaDulu dalam dua babak.,SUMPAH absolutely krazy mimpi  dalam dua babak,sumpah absolutely krazy mimpi  dalam dua babak,sumpah absolutely krazy mimpi dalam dua babak,"['sumpah', 'absolutely', 'krazy', 'mimpi', 'dalam', 'dua', 'babak']","['sumpah', 'absolutely', 'krazy', 'mimpi', 'babak']",sumpah absolutely krazy mimpi babak,True,Negatif,0
2025-06-04,12:25:22,Makin banyak opsi hukuman makin takut berbuat salah. #KaburAjaDulu,Makin banyak opsi hukuman makin takut berbuat salah,makin banyak opsi hukuman makin takut berbuat salah,makin banyak opsi hukuman makin takut berbuat salah,"['makin', 'banyak', 'opsi', 'hukuman', 'makin', 'takut', 'berbuat', 'salah']","['opsi', 'hukuman', 'takut', 'berbuat', 'salah']",opsi hukum takut buat salah,True,Negatif,0
2025-06-04,11:44:02,Njir agak menyesal kenapa kemarin ambil prodi pendidikan. Harusnya yg lain aja ya biar kalo #kaburajadulu bisa lbh gampang nyarinya,Njir agak menyesal kenapa kemarin ambil prodi pendidikan Harusnya yg lain aja ya biar kalo  bisa lbh gampang nyarinya,njir agak menyesal kenapa kemarin ambil prodi pendidikan harusnya yg lain aja ya biar kalo  bisa lbh gampang nyarinya,anjir agak menyesal kenapa kemarin ambil prodi pendidikan harusnya yang lain saja ya biar kalau bisa lebih gampang nyarinya,"['anjir', 'agak', 'menyesal', 'kenapa', 'kemarin', 'ambil', 'prodi', 'pendidikan', 'harusnya', 'yang', 'lain', 'saja', 'ya', 'biar', 'kalau', 'bisa', 'lebih', 'gampang', 'nyarinya']","['anjir', 'menyesal', 'kemarin', 'ambil', 'prodi', 'pendidikan', 'ya', 'biar', 'gampang', 'nyarinya']",anjir sesal kemarin ambil prodi didik ya biar gampang nyarinya,True,Negatif,0
